username;tweet;fecha;anuncio;ubicacion;id
Luulimarkovics;la ignorancia de la gente de querer andar todos apretados en el tren con este temita del coronavirus;2020-03-19 21:46:43+00:00;Anuncio_1;Buenos Aires, Argentina;1240756614791130000
Noctambula7;aqui si no te agarra el coronavirus igual te contaminas con cualquier cosa y si las limpiaban un poquito at estacion leandro n alem linea b;2020-03-19 21:46:14+00:00;Anuncio_1;Buenos Aires, Argentina;1240756491948340000
SILVIAP42544034;acompanemos sin descuidarnos no olvidarse que son traicioneros y tienen el cuchillo bajo el poncho cuidemonos del coronavirus y de los peronistas;2020-03-19 21:44:43+00:00;Anuncio_1;Buenos Aires, Argentina;1240756108828060000
em2356;a mediados de abril mayo la crisis por el coronavirus se agravara en argentina por lo q estamos viendo hoy y no tenemos respiradores ni medicos q los sepan usar seguimos cobrando sueldos miserables;2020-03-19 21:44:13+00:00;Anuncio_1;Buenos Aires, Argentina;1240755983657330000
juampiantonelli;coronavirus la excusa perfecta para posponer cosas;2020-03-19 21:43:11+00:00;Anuncio_1;Buenos Aires, Argentina;1240755723006590000
DislateAG;si no usas papel higienico te obligas a limpiarte el culo con la mano eso sirve para luego no tocarte la cara y asi evitar el contagio del coronavirus dislatesalud cuarentenaobligatoria quedateencasapelotudo;2020-03-19 21:41:28+00:00;Anuncio_1;Buenos Aires, Argentina;1240755293342100000
NaaraVaitl2;el patron de mi madrina llego de viaje y no respeto la cuarentena y ahora mi madrina esta en cuarentena porque puede ser q tenga coronavirus;2020-03-19 21:39:11+00:00;Anuncio_1;Buenos Aires, Argentina;1240754717464110000
MagaliYanira;siento q eso de que al coronavirus lo paramos entre todos es muy dicky del solar y me encanta;2020-03-19 21:38:53+00:00;Anuncio_1;Buenos Aires, Argentina;1240754640293150000
ramirezlizi_;yo digo que el corona virus lo implantaron los yankees en china lo dije a conspiracy theory;2020-03-19 21:36:50+00:00;Anuncio_1;Buenos Aires, Argentina;1240754125249190000
nati_felicetti1;la madre de mi novio no queria que mi novio venga a verme yo pasandolo a buscar con el auto para que no sea problema igual no lo hice por el coronavirus y ahora la mismisima senora imbecil se va a ir a una plaza a tomar mates dios no puedo ni dos segundos mas;2020-03-19 21:36:12+00:00;Anuncio_1;Buenos Aires, Argentina;1240753968072050000
Madrid1927;perdon hay algun pobre con coronavirus;2020-03-19 21:31:13+00:00;Anuncio_1;Buenos Aires, Argentina;1240752713509590000
lezcanowalter;cual te parece la forma mas posible de que de agarres coronavirus;2020-03-19 21:30:59+00:00;Anuncio_1;Buenos Aires, Argentina;1240752652503350000
danielaluucia;tengo una plantita con forma de coronavirus;2020-03-19 21:29:44+00:00;Anuncio_1;Buenos Aires, Argentina;1240752339071520000
macktoubie;seran cosas mias pero no veo al papa o nadie de la iglesia en una participacion activa contra el coronavirus incluso en italia podrian ayudar ya sea con dinero medicamentos o alimentosque se yopero nono dice practicamente nadaotra decepcion mas;2020-03-19 21:28:02+00:00;Anuncio_1;Buenos Aires, Argentina;1240751913412570000
sebaizu17;paso el coronavirus y me grito sali de ahi;2020-03-19 21:27:45+00:00;Anuncio_1;Buenos Aires, Argentina;1240751840498760000
ramirezlizi_;lo q no entienden es que el problema no es el virus en sies q no hay recursos y herramiemtas para atender a todos los posibles infectados si esto se extiendecapaz no se mueran de corona virus pero si los hospitales colapsan y no les pueden dar los cuidadosse van a morir igual;2020-03-19 21:27:16+00:00;Anuncio_1;Buenos Aires, Argentina;1240751720021600000
PortuariosSupa;cuidarnos cuidarte depende de todos este es nuestro aporte a la prevencion de la propagacion de esta pandemia coronavirus;2020-03-19 21:26:39+00:00;Anuncio_1;Buenos Aires, Argentina;1240751564446400000
PortuariosSupa;en cuanto al trafico maritimo y las actividades portuarias y atento al dinamismo de las normas protocolos y recomendaciones que diversos organismos nacionales y puertos van emitiendo procedemos a comunicar que en la interpretacion de todas ellas coronavirus;2020-03-19 21:26:36+00:00;Anuncio_1;Buenos Aires, Argentina;1240751552836630000
PortuariosSupa;comunicado siendo diversas las disposiciones referidas a la operatividad portuaria y a los efectos de establecer los recaudos recomendados por la opsoms y el gobierno nacional con el fin de mitigar la propagacion e impacto sanitario del coronavirus abrimos hilo con info;2020-03-19 21:26:32+00:00;Anuncio_1;Buenos Aires, Argentina;1240751533328910000
Kris_Rabaglia;ahora con toda esta verga gruesa y venosa del coronavirus estoy viendo mas noticieros y no pude dejar de notar lo elitista que son pero no safa un canal;2020-03-19 21:26:29+00:00;Anuncio_1;Buenos Aires, Argentina;1240751521031230000
pikalu7;adivinen que pais no tenia coronavirus y ahora si;2020-03-19 21:26:01+00:00;Anuncio_1;Buenos Aires, Argentina;1240751402269450000
incucaioficial;dadas las situaciones actuales de publico conocimiento con respecto al nuevo coronavirus covid19 les comunicamos a todos los pacientes trasplantados y en lista de espera que no vamos a atender mas personalmente en el incucai;2020-03-19 21:25:57+00:00;Anuncio_1;Buenos Aires, Argentina;1240751389183270000
ceisegura;seamos responsables y solidarios cumplamos con todas las medidas de aislamiento social e higiene que dispuso el gobierno nacional y el msalnacion al coronavirus lo frenamos entre todos y todas yomequedoencasa quedateencasa argentinaunida somosresponsables;2020-03-19 21:21:09+00:00;Anuncio_1;Buenos Aires, Argentina;1240750181047580000
brigitte_torres;si te quiere te regala alcohol en gel amor en tiempos de coronavirus;2020-03-19 21:21:05+00:00;Anuncio_1;Buenos Aires, Argentina;1240750161514630000
dianadeglauy;nombre corona apellido virus profesion lider de la revolucion contra el capitalismo el coronavirus nos puso en jaque;2020-03-19 21:20:23+00:00;Anuncio_1;Buenos Aires, Argentina;1240749988449320000
mnspezzapria;coronavirus kicillof participa de la cumbre de olivos aunque por teleconferencia;2020-03-19 21:20:17+00:00;Anuncio_1;Buenos Aires, Argentina;1240749961173700000
santtiagoperez;a mis hijos les voy a contar que en la epoca de coronavirus habia gente que preferia ir a comprar un cartucho e infectarse antes de quedarse en su casa y sano la puta que los re mil pario;2020-03-19 21:16:47+00:00;Anuncio_1;Buenos Aires, Argentina;1240749078843090000
lucasalvarezfab;no espero a que lo mate el coronavirus se tiro enfrente del subte en la linea c;2020-03-19 21:16:46+00:00;Anuncio_1;Buenos Aires, Argentina;1240749078327230000
nachogiron;la plaza de mayo y la casa rosada dia laboral de marzo de 2020 algun dia le contaremos a nuestra descendencia lo que fue el coronavirus en plaza de mayo;2020-03-19 21:16:29+00:00;Anuncio_1;Buenos Aires, Argentina;1240749005455360000
AgusGuevara87;ahora si nada mas lindo que viajar sola volveracasa coronavirus;2020-03-19 21:15:07+00:00;Anuncio_1;Buenos Aires, Argentina;1240748660566160000
nataliafierro;cuarentenacoronavirus cuarentena aislamiento coronavirus covid19 argentina quedateencasa en flores distrito federal argentina;2020-03-19 21:14:52+00:00;Anuncio_1;Buenos Aires, Argentina;1240748596389120000
juanpity_;seria ideal tirar una bomba ahi para combatir esa peste y de paso eliminar al coronavirus;2020-03-19 21:12:54+00:00;Anuncio_1;Buenos Aires, Argentina;1240748105513000000
AlberdianoArg;si le haces el test solo a los que reportan sintomas graves y claros de coronavirus por falta de reactivos estas dejando afuera de la estadistica a los que cursan la enfermedad con sintomas leves y al dejar afuera a este grupo la ratio de mortalidad es mas alta de lo que deberia;2020-03-19 21:12:46+00:00;Anuncio_1;Buenos Aires, Argentina;1240748071765640000
Victoria_Vega9;se va agarrar cualquier peste menos el coronavirus con esta sucia xd;2020-03-19 21:12:38+00:00;Anuncio_1;Buenos Aires, Argentina;1240748034755120000
lourdesfionna;papi soy mas toxica que el coronavirus;2020-03-19 21:11:08+00:00;Anuncio_1;Buenos Aires, Argentina;1240747660425990000
DrGabrielShay;no solo son irresponsables aquellos que se van de vacaciones en estos dias tambien aquellos que van al odontologo para cualquier motivo que no sea una urgencia cuidate no te expongas vos no expongas a tu familia no nos expongas a nosotros novayasaldentista coronavirus;2020-03-19 21:10:19+00:00;Anuncio_1;Buenos Aires, Argentina;1240747452191430000
MaxiPafundi_;el chino si no te mata con el coronavirus te mata con los precios;2020-03-19 21:09:48+00:00;Anuncio_1;Buenos Aires, Argentina;1240747324260980000
Sditomaso;somosresponsables ayudinarg no es etico que hagas usufructo de la desesperacion de la gente x el coronavirus lo que si podes hacer es donar a geriatricos y hospitales ayudinayuda;2020-03-19 21:09:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240747228324650000
Franco_Teramo;no me cago en nadie pero al laburo tengo que ir y plata para el uber no tengo me lo queres pagar vos igualmente que tosa no significa que tenga coronavirus crack;2020-03-19 21:07:31+00:00;Anuncio_1;Buenos Aires, Argentina;1240746749066720000
MundoGremial;despidos en medio de la emergencia nacional por el avance del coronavirus en el pais un centenar de trabajadores fueron despedidos de la obra social pamiorgar organismo a cargo de luanavolnovich nota completa en el siguiente link;2020-03-19 21:07:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240746723045140000
SerLeal_;el subtitulado es falso busca un rusque te traduzca y no va juntar a todos con coronavirus;2020-03-19 21:04:54+00:00;Anuncio_1;Buenos Aires, Argentina;1240746090107940000
picheu;coronavirus ford suspende su produccion en el pais;2020-03-19 21:03:28+00:00;Anuncio_1;Buenos Aires, Argentina;1240745731503410000
MariaRosaSette;un poco de humor en tiempos de covir19 psicologiaonline psicologiaonline psicologiavirtual coronavirus coronavirusargentina en ciudad autonoma de buenos aires;2020-03-19 21:02:37+00:00;Anuncio_1;Buenos Aires, Argentina;1240745514569610000
xAzulinax;a mi el coronavirus no puede matarme porque yo mori el dia en el que el gato de hardy se puso de novio y me entere que hardzzello no era real;2020-03-19 21:02:09+00:00;Anuncio_1;Buenos Aires, Argentina;1240745396290360000
PabloxGuinaz;el problema no es el hombre es la forma de vida moderna que se resume en frivolidad superficialidad y consumismo coronavirus;2020-03-19 21:01:16+00:00;Anuncio_1;Buenos Aires, Argentina;1240745175154120000
Hector_G89;pregunta seria bueno en tiempos de coronavirus sera bueno montar mi foto david bowie fotowebo;2020-03-19 21:00:15+00:00;Anuncio_1;Buenos Aires, Argentina;1240744920681450000
MjPepiCastro;mood CUARENTENA dia 4 y el CORONAVIRUS disfrazado de espiritu espero se diviertan como yo o conmigo la piba ADICTA al tiktok tiktok musicallymex tiktokus coronavirus quedateencasa en bue;2020-03-19 20:59:29+00:00;Anuncio_1;Buenos Aires, Argentina;1240744725163820000
tadeoruggiero;que loco pensar que quiza en este momento estas incubando coronavirus pero simplemente no lo sabes y probablemente no lo sepas hasta dentro de una semana quiza;2020-03-19 20:58:54+00:00;Anuncio_1;Buenos Aires, Argentina;1240744580875720000
Silviaok16;este es el control del coronavirus de la estacion once tren sarmiento caostotal;2020-03-19 20:58:35+00:00;Anuncio_1;Buenos Aires, Argentina;1240744500907180000
MileParamo;para que la gente habra acumulado tanto papel higienico la gente coronavirus;2020-03-19 20:58:25+00:00;Anuncio_1;Buenos Aires, Argentina;1240744456791430000
ElProvinncial;el provincial invita a la comunidad a seguir los consejos oficiales que se difunden para enfrentar al coronavirus elprovinncial es una realizacion de proaradio marcelomuchi y ricardoferrada4 adolfoferradas prensalibreonli at buenos aires;2020-03-19 20:57:12+00:00;Anuncio_1;Buenos Aires, Argentina;1240744152494720000
MauriRocca;unos casos de coronavirus y once ya parece guerra mundial z;2020-03-19 20:56:51+00:00;Anuncio_1;Buenos Aires, Argentina;1240744065907520000
euge211276;durante una declaracion ante la camara de representantes director de los centro de control de enfermedades de estados unidos robert redfield admitio que la epidemia de coronavirus se origino en estados unidos el ano pasado elvirusesgringo eeuuculpable;2020-03-19 20:53:40+00:00;Anuncio_1;Buenos Aires, Argentina;1240743261242820000
EnnHate;necesito que encuentren la cura del corona virus mas bien;2020-03-19 20:53:00+00:00;Anuncio_1;Buenos Aires, Argentina;1240743094804450000
Axelp_acosta;el coronavirus o esta pandemia socialista;2020-03-19 20:52:11+00:00;Anuncio_1;Buenos Aires, Argentina;1240742888016830000
kristian6618;coronavirus comeme ni loco pruebo esos cosos gpcocina;2020-03-19 20:45:05+00:00;Anuncio_1;Buenos Aires, Argentina;1240741102350560000
AndreaVargasSF;si no me mata el coronavirus me va a matar el recibo de la luz por la cuarentena;2020-03-19 20:44:35+00:00;Anuncio_1;Buenos Aires, Argentina;1240740977943420000
diegot_rror;ciclo de cine argentino en tiempos de coronavirus besos perdidos 1945 de mario soficci hogar dulce hogar 1941 de luis moglia barth puerta cerrada 1939 de luis saslavsky no abras nunca esa puerta 1952 de carlos hugo christensen;2020-03-19 20:37:29+00:00;Anuncio_1;Buenos Aires, Argentina;1240739190507290000
toysmanoficial;toysmannews rumor gt segun un analista de wallstreet el gigante apple quiere aprovechar el problema financiero que genero la pandemia coronavirus para comprar disney facebook gt toysmancomar instagram gt toysmanoficial youtube gt toysman;2020-03-19 20:37:16+00:00;Anuncio_1;Buenos Aires, Argentina;1240739134358130000
merionce;el coronavirus no es para hipocondriacos como yo;2020-03-19 20:36:40+00:00;Anuncio_1;Buenos Aires, Argentina;1240738984248120000
aliciaduro;sin estar el coronavirus hay jubilados que estan en los geriatricos alguien les cobra la jubilacion no;2020-03-19 20:35:48+00:00;Anuncio_1;Buenos Aires, Argentina;1240738765863300000
AltoEscandaloOk;hoy el mundo esta asi stop coronavirus fuerza en las vegas nevada eeuu;2020-03-19 20:35:05+00:00;Anuncio_1;Buenos Aires, Argentina;1240738585566940000
diegoapelegrini;el que no salta es un ingles el que no salta tiene coronavirus ojo con malvinizar el coronavirus;2020-03-19 20:34:24+00:00;Anuncio_1;Buenos Aires, Argentina;1240738415773170000
VillaBallester1;si queres irte de joda con el auto la vas a pasar mal coronavirus quedateencasapelotudo noesjoda;2020-03-19 20:34:19+00:00;Anuncio_1;Buenos Aires, Argentina;1240738395485240000
cris4971;ya ni saben que inventar advierten que el humo del cigarrillo tambien puede transportar el coronavirus;2020-03-19 20:31:17+00:00;Anuncio_1;Buenos Aires, Argentina;1240737629034940000
reznik__;divertido y cierto guardense imbeciles coronavirus buenosaires cuarentena elpresidente;2020-03-19 20:31:15+00:00;Anuncio_1;Buenos Aires, Argentina;1240737622537960000
Silnari;gente haciendo running alrededor de la quinta de olivos se merecen mil anos de coronavirus no tienen madres abuelos padres que son factor de riesgo que tanto te va a bajar el promedio de km al mes si no corres en dos semanas la estupidez en su maxima expresion;2020-03-19 20:27:22+00:00;Anuncio_1;Buenos Aires, Argentina;1240736645743290000
cristianbelloni;cuando hablen hablen de datos completos venden con los numeros de casos pero obvian por que les rinden entonces no cuentan los que fueron de altas ni cuentan que cada uno de los muertos lo mas leve que tenia era la gripe del corona virus no jodamos;2020-03-19 20:26:46+00:00;Anuncio_1;Buenos Aires, Argentina;1240736495587250000
BansiBrp;che buenisimo me saco las vacaciones para marzo asi me voy a el calafate a el chalten y salgo de aca que lindo todo coronavirus no;2020-03-19 20:23:13+00:00;Anuncio_1;Buenos Aires, Argentina;1240735599323160000
